Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate,R,S,T,P,noise,prob_end,repetitions,turns,tournament,n_strategies,run
0,Grudger,3.499257393341952,0.5700458041655864,4.0,1.0,0.5035905613856978,0.044525548562571404,0.2547770440321151,0.19710684601961584,1.0,0.0,0.0,0.0,3.73,1.28,4.11,3.2,0.01,0.09,82,184,probabilistic,13,4
1,Evolved FSM 16,3.398561430541484,0.6290322580645161,3.0,1.0,0.5627658821450702,0.10018103146410594,0.24701076914497574,0.09004231724584812,0.9286515278790617,0.4388719223546804,0.3805902118704048,0.23636428814551674,3.73,1.28,4.11,3.2,0.01,0.09,82,184,probabilistic,13,4
2,Evolved HMM 5,3.371681712962963,0.7114233671610721,3.0,1.0,0.6175979229221922,0.08267031627622932,0.2078751604165632,0.09185660038501535,0.9987279699137233,0.5537516234110406,0.015385946694357909,0.1729742136604001,3.73,1.28,4.11,3.2,0.01,0.09,82,184,probabilistic,13,4
3,Suspicious Tit For Tat,3.3516860878414247,0.5573171817938898,8.0,0.0,0.3952926173247848,0.15510917141250913,0.20680714315649418,0.24279106810621184,1.0,0.0,1.0,0.0,3.73,1.28,4.11,3.2,0.01,0.09,82,184,probabilistic,13,4
4,Soft Joss: 0.9,3.2556988673209903,0.8028806957151916,0.0,1.0,0.6154725036937609,0.17986545715795346,0.13697244182909982,0.06768959731918572,1.0,0.09923363070650208,1.0,0.08466593206192587,3.73,1.28,4.11,3.2,0.01,0.09,82,184,probabilistic,13,4
5,"ZD-Extort-2: 0.1111111111111111, 0.5",3.220622867476874,0.7675655146221041,2.0,1.0,0.5947559530803447,0.17507976366019037,0.11029669547061965,0.11986758778884525,0.969591595188891,0.8128183267108535,0.30674499990608917,0.0,3.73,1.28,4.11,3.2,0.01,0.09,82,184,probabilistic,13,4
6,Tit For 2 Tats,3.203266444203944,0.9351107094441934,0.0,1.0,0.743070338271037,0.19321101688932163,0.028876559230614673,0.034842085609026865,1.0,0.8001493884603177,1.0,0.0,3.73,1.28,4.11,3.2,0.01,0.09,82,184,probabilistic,13,4
7,Random: 0.5,3.196414937964548,0.49641716308382977,6.0,0.5010162601626016,0.25696458711666276,0.23884934895961388,0.2701915849919297,0.23399447893179362,0.508535830646845,0.480628318265382,0.4873964108948268,0.5069461634456198,3.73,1.28,4.11,3.2,0.01,0.09,82,184,probabilistic,13,4
8,Meta Mixer: 12 players,3.180983104590766,0.5778996726532779,5.0,0.6260162601626016,0.3630202494415402,0.21269338524529813,0.20803647398615063,0.21624989132701114,0.6824560717868465,0.4243704943172291,0.653974351210174,0.4082242856862485,3.73,1.28,4.11,3.2,0.01,0.09,82,184,probabilistic,13,4
9,Win-Shift Lose-Stay: D,3.17579839467362,0.5270359535717656,6.0,0.0,0.2286533919063097,0.3003975808442116,0.28315167920326284,0.18779734804621587,0.0,1.0,1.0,0.0,3.73,1.28,4.11,3.2,0.01,0.09,82,184,probabilistic,13,4
10,Cycler DC,3.1757556518221404,0.47671449951580247,5.0,0.0,0.2190182883881584,0.25739416563556133,0.2944347923448059,0.22915275363147436,0.0,0.0,1.0,1.0,3.73,1.28,4.11,3.2,0.01,0.09,82,184,probabilistic,13,4
11,Cooperator,3.1024433479532165,1.0,0.0,1.0,0.7549439811523299,0.24505601884767014,0.0,0.0,1.0,1.0,0.0,0.0,3.73,1.28,4.11,3.2,0.01,0.09,82,184,probabilistic,13,4
12,Bully,3.0584866892366893,0.4994377648992302,5.0,0.0,0.1580996121959004,0.3493211438943566,0.2859236050429613,0.20665563886678173,0.0,1.0,0.0,1.0,3.73,1.28,4.11,3.2,0.01,0.09,82,184,probabilistic,13,4
