Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate,R,S,T,P,noise,prob_end,repetitions,turns,tournament,n_strategies,run
1,Grudger,2.623910714285714,0.5232509426057813,1.0,1.0,0.5,0.021044307833584165,0.2393269222593509,0.23962876990706494,1.0,0.0,0.0,0.0,2.72,-0.47,4.76,0.69,0.0,0.05,25,97,probabilistic,5,2
2,Win-Stay Lose-Shift,1.9745958646616542,0.7797202797202797,0.0,1.0,0.5780590717299579,0.17772869569521266,0.08211143695014662,0.16210079562468294,1.0,0.0,0.0,1.0,2.72,-0.47,4.76,0.69,0.0,0.05,25,97,probabilistic,5,2
3,Suspicious Tit For Tat,1.8508603896103892,0.35036880927291886,2.0,0.0,0.1359652168629204,0.23190304127957578,0.2559125657923236,0.3762191760651803,1.0,0.0,1.0,0.0,2.72,-0.47,4.76,0.69,0.0,0.05,25,97,probabilistic,5,2
4,Bully,1.1637138192963754,0.6797480620155039,1.0,0.0,0.13938963306051916,0.5209042226808724,0.1668464824427685,0.17285966181583995,0.0,1.0,0.0,1.0,2.72,-0.47,4.76,0.69,0.0,0.05,25,97,probabilistic,5,2
0,Grudger,2.4488052081796114,0.4695930275139767,5.0,1.0,0.4659070717534575,0.0076265273339159575,0.295728787929168,0.2307376129834586,1.0,0.0,0.0,0.0,2.46,-0.84,4.09,0.58,0.02,0.01,45,117,probabilistic,14,3
1,"DoubleCrosser: (D, D)",2.4068259798469365,0.6028616434759779,4.0,1.0,0.5551151953381358,0.029494277643509197,0.2714112253270734,0.14397930169128165,1.0,0.7956851980214672,0.0,0.0,2.46,-0.84,4.09,0.58,0.02,0.01,45,117,probabilistic,14,3
2,Evolved FSM 16,2.4015695064256937,0.5922291897208902,5.0,1.0,0.49897477102284016,0.09185195599927141,0.3067385237282736,0.10243474924961483,0.9114500205676677,0.5392341688098808,0.2791228307584387,0.3606461627565114,2.46,-0.84,4.09,0.58,0.02,0.01,45,117,probabilistic,14,3
3,Defector,2.1197511285006683,0.0,11.0,0.0,0.0,0.0,0.428015928186746,0.5719840718132541,0.0,0.0,0.0,0.0,2.46,-0.84,4.09,0.58,0.02,0.01,45,117,probabilistic,14,3
4,Soft Joss: 0.9,1.9071403451095297,0.7713899052679064,0.0,1.0,0.628008163858406,0.12889993975557637,0.09777490950662221,0.14531698687939548,1.0,0.10808454687137238,1.0,0.09797817661801217,2.46,-0.84,4.09,0.58,0.02,0.01,45,117,probabilistic,14,3
5,Win-Stay Lose-Shift,1.8619254825967455,0.7144037455246488,1.0,1.0,0.5491061048634429,0.15941451917856586,0.13619102096733357,0.15528835499065757,1.0,0.0,0.0,1.0,2.46,-0.84,4.09,0.58,0.02,0.01,45,117,probabilistic,14,3
6,GTFT: 0.33,1.78150981536043,0.8187851071233285,0.0,1.0,0.6486602323939239,0.16599887518371645,0.06959144516217011,0.11574944726018949,1.0,0.3224792460903023,1.0,0.3365328211365388,2.46,-0.84,4.09,0.58,0.02,0.01,45,117,probabilistic,14,3
7,Suspicious Tit For Tat,1.6212760937633108,0.5176022835394862,7.0,0.0,0.3813454266437652,0.13708167791620832,0.14452009079552575,0.33705280464450077,1.0,0.0,1.0,0.0,2.46,-0.84,4.09,0.58,0.02,0.01,45,117,probabilistic,14,3
8,Meta Mixer: 13 players,1.4394226266271348,0.450739979184119,7.0,0.6256410256410256,0.2089294426675505,0.24129647420076392,0.21947516359048366,0.3302989195412019,0.5129269645988103,0.4127619608597453,0.5071703877072636,0.39667483889085436,2.46,-0.84,4.09,0.58,0.02,0.01,45,117,probabilistic,14,3
9,Random: 0.5,1.379606987030064,0.5010159115497269,5.0,0.5162393162393163,0.20829293284502462,0.29267331119564965,0.2077450183036877,0.291288737655638,0.49484215637046153,0.501346123351531,0.4906196457195344,0.5027312331582717,2.46,-0.84,4.09,0.58,0.02,0.01,45,117,probabilistic,14,3
10,Cooperator,1.3679656241194702,1.0,0.0,1.0,0.6693544682202378,0.3306455317797622,0.0,0.0,1.0,1.0,0.0,0.0,2.46,-0.84,4.09,0.58,0.02,0.01,45,117,probabilistic,14,3
11,Bully,1.3308190009604397,0.5605406088164708,6.0,0.0,0.14365160145225325,0.4159059878700135,0.2885658540825141,0.15187655659521918,0.0,1.0,0.0,1.0,2.46,-0.84,4.09,0.58,0.02,0.01,45,117,probabilistic,14,3
12,Win-Shift Lose-Stay: D,1.1273560511120944,0.5621294278619571,6.0,0.0,0.18290640998708818,0.3759975328118828,0.19175087774833377,0.2493451794526952,0.0,1.0,1.0,0.0,2.46,-0.84,4.09,0.58,0.02,0.01,45,117,probabilistic,14,3
13,Anti Tit For Tat,0.9687851802674561,0.6421692727724001,5.0,1.0,0.15143849016539457,0.49119473734412744,0.21057250288503118,0.14679426960544684,0.0,1.0,0.0,1.0,2.46,-0.84,4.09,0.58,0.02,0.01,45,117,probabilistic,14,3
0,Suspicious Tit For Tat,2.290769230769231,0.5771698750422155,3.0,0.0,0.35328604938046276,0.2231019609472911,0.2771021861394137,0.14650980353283244,1.0,0.0,1.0,0.0,2.65,-0.89,4.44,1.54,0.08,0.08,61,69,probabilistic,5,4
1,Random: 0.5,2.1898809523809524,0.49852700490998364,2.0,0.47540983606557374,0.2873817775653438,0.21108487671446236,0.27667615533296713,0.22485719038722674,0.5139219680107323,0.5120287404805635,0.48684274285497114,0.4928996364652868,2.65,-0.89,4.44,1.54,0.08,0.08,61,69,probabilistic,5,4
2,Meta Mixer: 3 players,2.0868944444444444,0.6056924678930927,1.0,0.5163934426229508,0.38354710387718666,0.2251469776649805,0.22322680840066972,0.16807911005716317,0.8415879068149394,0.27033318636451487,0.8534691852169827,0.24364364643005237,2.65,-0.89,4.44,1.54,0.08,0.08,61,69,probabilistic,5,4
