Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate,R,S,T,P,noise,prob_end,repetitions,turns,tournament,n_strategies,run
16,Win-Shift Lose-Stay: D,2.4207172932330825,0.5249122807017544,8.0,0.10526315789473684,0.206390977443609,0.31852130325814537,0.21284461152882206,0.26224310776942356,0.08776684723686469,0.9121797346081733,0.9125057891426177,0.09027329331136678,3.99,0.94,4.76,1.06,0.09,0.0,24,175,prob_noisy,20,6
17,Cooperator,2.3825157894736857,0.908984962406015,0.0,0.9100877192982456,0.42718045112781955,0.48180451127819535,0.04194235588972431,0.04907268170426066,0.9088781517112344,0.910693925084811,0.9061191935977544,0.9075675621162322,3.99,0.94,4.76,1.06,0.09,0.0,24,175,prob_noisy,20,6
18,Bully,2.367464661654135,0.5720426065162907,8.5,0.11403508771929824,0.2044235588972431,0.36761904761904757,0.20335839598997493,0.22459899749373433,0.08961538800225517,0.9068026552541028,0.093522057417346,0.9134628086112278,3.99,0.94,4.76,1.06,0.09,0.0,24,175,prob_noisy,20,6
19,Anti Tit For Tat,2.361601503759398,0.578671679197995,8.0,0.9364035087719298,0.2064285714285714,0.37224310776942354,0.19969924812030074,0.22162907268170423,0.09334819254493201,0.9118161830052052,0.09233511297630745,0.9107806995921276,3.99,0.94,4.76,1.06,0.09,0.0,24,175,prob_noisy,20,6
0,Evolved HMM 5,3.213375527426162,0.38112818967249346,7.0,0.9722222222222222,0.29023508137432186,0.0908931082981716,0.39180229053646776,0.2270695197910388,0.7386086719186554,0.4104591736240307,0.13269255369586605,0.17576891886060475,3.56,-1.0,5.08,1.06,0.03,0.0,56,79,prob_noisy,10,7
1,"DoubleCrosser: (D, D)",3.1821940928270056,0.41443138436809324,6.0,0.9722222222222222,0.34591621458710065,0.06851516978099256,0.3473980309423348,0.23817058468957203,0.7439663273975783,0.6854442119117715,0.2594678176539842,0.04406918610591007,3.56,-1.0,5.08,1.06,0.03,0.0,56,79,prob_noisy,10,7
2,Evolved FSM 16,3.028523206751056,0.39622262407072534,7.0,0.9623015873015873,0.244474583082178,0.15174804098854733,0.402200120554551,0.20157725537472368,0.5586856250407415,0.38423703142411775,0.34674245883760685,0.37045627898609124,3.56,-1.0,5.08,1.06,0.03,0.0,56,79,prob_noisy,10,7
3,Meta Winner: 9 players,2.5510829817158944,0.15338055053244926,7.0,0.9662698412698413,0.07326200522403054,0.08011854530841872,0.35764516777175004,0.4889742816958007,0.36387954401500333,0.497229089486133,0.13144721047632724,0.09646310140449314,3.56,-1.0,5.08,1.06,0.03,0.0,56,79,prob_noisy,10,7
4,Tit For Tat,2.491701828410691,0.5983273056057866,4.0,0.9722222222222222,0.43065601768133416,0.16767128792445246,0.16937914406268842,0.23229355033152504,0.9684340762774918,0.03242534306675807,0.9716940014971761,0.029280485193194268,3.56,-1.0,5.08,1.06,0.03,0.0,56,79,prob_noisy,10,7
5,Tit For 2 Tats,2.1828129395218014,0.7537170986538075,0.0,0.9642857142857143,0.5049979907574844,0.24871910789632304,0.08850713281093027,0.15777576853526218,0.9718238717982101,0.6953722418624678,0.9667167394123943,0.13467605921156323,3.56,-1.0,5.08,1.06,0.03,0.0,56,79,prob_noisy,10,7
6,Win-Shift Lose-Stay: D,1.677637130801689,0.5419680530440024,4.0,0.025793650793650792,0.1954239501707856,0.34654410287321674,0.20348603576451677,0.2545459111914808,0.0364695280740242,0.9693809009288158,0.9700113149121985,0.034205811533977885,3.56,-1.0,5.08,1.06,0.03,0.0,56,79,prob_noisy,10,7
7,Random: 0.5,1.6543459915611827,0.49952280490255174,3.0,0.48412698412698413,0.18846694796061886,0.31105585694193283,0.1893459915611814,0.3111312035362668,0.4999495878876458,0.5056124312906012,0.5114348680434545,0.490726044732195,3.56,-1.0,5.08,1.06,0.03,0.0,56,79,prob_noisy,10,7
8,Bully,1.0976371308016888,0.653757283504119,3.0,0.023809523809523808,0.14963833634719712,0.5041189471569218,0.17806911794253566,0.16817359855334538,0.030686163253547713,0.969828383816291,0.031088388765583088,0.9712414977465621,3.56,-1.0,5.08,1.06,0.03,0.0,56,79,prob_noisy,10,7
